train_loss,train_cls_loss,train_reg_loss,train_accuracy,test_loss,test_cls_acc,test_reg_mse,test_accuracy,train_f1,test_f1,train_mae,test_mae,test_r2
2608.681812175806,139.6806019630985,2469.0012108899546,0.9413005876152812,25.740822825229614,0.9436746311137743,24.797148194115838,0.9436746311137743,0.824941846031215,0,0,4.030071472136962,-1.1797750469154367
2610.0849397078805,140.8807943592901,2469.204142252604,0.941414223264252,25.782494516834497,0.9434499288442814,24.839044587990216,0.9434499288442814,0.8260856525040569,0,0,4.0354061054301935,-1.1869814124010567
2609.42498558155,140.19183382780656,2469.233147662619,0.9397935706011556,25.740822830310016,0.9436746311137743,24.79714819919624,0.9436746311137743,0.8230366267616953,0,0,4.030071472555975,-1.1797750473620248
2609.728349768597,140.06049966121066,2469.667849775674,0.9409368320005193,25.768437770626186,0.9433750280877837,24.825062742538403,0.9433750280877837,0.8260933706606932,0,0,4.033625808594164,-1.1845710071204425
2606.8381338810577,138.09768770743108,2468.7404572860055,0.9420709687285685,25.740822828920287,0.9436746311137743,24.79714819780651,0.9436746311137743,0.8284762836248478,0,0,4.030071472555975,-1.179775047239862
2608.264670993971,139.13310296984687,2469.13156282729,0.9408608621721406,25.740373422518083,0.9432252265747884,24.797148195943294,0.9432252265747884,0.827267923630272,0,0,4.030071472346468,-1.179775047076078
2606.654242031816,137.76888764422873,2468.8853432475657,0.9418682844264218,25.995257550305094,0.9444985394352483,25.050759010869847,0.9444985394352483,0.827094534114668,0,0,4.062363530454585,-1.2241630010929083
2606.6976716414742,137.97182331914487,2468.725849096326,0.9411407681088866,25.75439741075906,0.9433001273312861,24.811097283427774,0.9433001273312861,0.8265410312458078,0,0,4.0318475982298745,-1.182168899086248
2607.6042542388473,138.6174353171086,2468.9868155216827,0.9410405829467224,25.712374410157043,0.9430754250617931,24.76929898509525,0.9430754250617931,0.825264393535478,0,0,4.02652545499132,-1.1750119395695164
2606.5295918782554,137.2384832630987,2469.2911107160044,0.9421397531518848,25.7688871690067,0.9438244326267695,24.82506273637993,0.9438244326267695,0.8296342992566141,0,0,4.033625807964906,-1.1845710065785062
2607.6074258555536,138.67866648798403,2468.9287717515144,0.9418337874312513,25.838736180141815,0.9435997303572766,24.895136449784538,0.9435997303572766,0.8282426666314338,0,0,4.042548236671616,-1.1967068688316305
2606.88720349298,137.47999337790668,2469.4072216973786,0.9413541086831627,25.740822823634986,0.9436746311137743,24.797148192521213,0.9436746311137743,0.8268003658902765,0,0,4.030071471787784,-1.1797750467752621
2606.7647572393003,137.749108383621,2469.0156552964363,0.9415138004483757,25.74037342571698,0.9432252265747884,24.797148199142192,0.9432252265747884,0.8287772264361524,0,0,4.030071472276632,-1.179775047357273
2606.769811215608,137.5076234789862,2469.2621787250905,0.9420025028298458,25.740822830255965,0.9436746311137743,24.797148199142192,0.9436746311137743,0.8295040099830515,0,0,4.030071472276632,-1.179775047357273
2605.8809111221976,137.64778336234716,2468.233122010162,0.9426809548117572,26.096323602382512,0.9454722492697176,25.150851353112795,0.9454722492697176,0.8288095052202821,0,0,4.075108206406785,-1.2421994127349865
2605.895937712296,136.90912892161936,2468.9868225982223,0.942636777929793,25.740822830255965,0.9436746311137743,24.797148199142192,0.9436746311137743,0.8291366571919605,0,0,4.030071472276632,-1.179775047357273
2605.7402852376304,136.98549144855443,2468.754787279212,0.9418264947597685,25.740822830255965,0.9436746311137743,24.797148199142192,0.9436746311137743,0.8289287389102271,0,0,4.030071472276632,-1.179775047357273
2606.2673536660013,137.16445947730023,2469.1028853706694,0.9424407722796446,25.740822830255965,0.9436746311137743,24.797148199142192,0.9436746311137743,0.8293799965672688,0,0,4.030071472276632,-1.179775047357273
2605.3220661550326,136.24835022636083,2469.0737225076427,0.9421067834835856,25.740822835808444,0.9436746311137743,24.797148204694672,0.9436746311137743,0.8292492741457613,0,0,4.030071472695647,-1.1797750478453604
2605.477013187132,136.49024037347323,2468.986778812132,0.9418760181739639,25.768887178853603,0.9438244326267695,24.825062746226834,0.9438244326267695,0.8287862477121342,0,0,4.033625808664081,-1.1845710074450193
2605.5889330877776,136.44268024831578,2469.1462326049805,0.9425466192152995,25.995706964349488,0.9449479439742341,25.050759020375253,0.9449479439742341,0.8317699996516851,0,0,4.062363531019224,-1.2241630019368577
2605.3331020189366,136.36089687070984,2468.9722024668818,0.9429600973198069,25.740822835808444,0.9436746311137743,24.797148204694672,0.9436746311137743,0.8307143061471924,0,0,4.030071472695647,-1.1797750478453604
2605.0721678802934,136.40430544424748,2468.6678758704143,0.9416897025388018,25.740822835808444,0.9436746311137743,24.797148204694672,0.9436746311137743,0.8296583728989441,0,0,4.030071472695647,-1.1797750478453604
2604.6608709805255,135.71750367206076,2468.9433797200522,0.9428644668929042,25.740822835808444,0.9436746311137743,24.797148204694672,0.9436746311137743,0.8312817627319333,0,0,4.030071472695647,-1.1797750478453604
2604.5132853190103,135.39619769220766,2469.117081573044,0.9430004810930659,25.740822835808444,0.9436746311137743,24.797148204694672,0.9436746311137743,0.8321964493555247,0,0,4.030071472695647,-1.1797750478453604
2604.7782442396965,135.6900844850402,2469.0881683791895,0.9426048867991992,26.285410601493062,0.9464459591041869,25.338964642388873,0.9464459591041869,0.8319980855981539,0,0,4.099060517824503,-1.2769259353675184
2604.8265000495358,136.20217657780302,2468.624324190444,0.9428644094808967,25.698848754455295,0.9434499288442814,24.755398825611014,0.9434499288442814,0.8299880663707524,0,0,4.024755558179833,-1.1726426024433816
2603.5655827176743,134.564421971639,2469.00115391828,0.9428126864097159,25.740822839546603,0.9436746311137743,24.797148208432827,0.9436746311137743,0.834936093161188,0,0,4.030071473044824,-1.1797750481739606
2605.926363295403,136.37442917754686,2469.5519391488338,0.9414650081853203,25.740822838478124,0.9436746311137743,24.797148207364348,0.9436746311137743,0.8306626154225046,0,0,4.0300714729749885,-1.1797750480800366
2605.2843061806498,136.35551892156187,2468.9287932022758,0.9425892103661643,25.811106708322196,0.9440491348962624,24.867057573425935,0.9440491348962624,0.8311123269911691,0,0,4.0389729755395445,-1.1918272877648572
2604.365408081939,135.76982838174573,2468.5955640267634,0.9425103538030822,25.740822838478124,0.9436746311137743,24.797148207364348,0.9436746311137743,0.8302078620186248,0,0,4.0300714729749885,-1.1797750480800366
2605.554617176885,135.88681096616,2469.667794047922,0.9421008558015782,25.967111559461255,0.9447981424612388,25.022313417000017,0.9447981424612388,0.8315242838758672,0,0,4.058741575546479,-1.2190916322636127
2604.4837456302366,135.3664808964384,2469.11725959225,0.9431978936226565,25.74082283740963,0.9436746311137743,24.79714820629586,0.9436746311137743,0.8316408562419519,0,0,4.030071472905153,-1.1797750479861118
2605.423239003057,135.97273077481034,2469.4505049111185,0.9423949768680409,25.79701709271113,0.9439742341397648,24.853042858571364,0.9439742341397648,0.8320476516409794,0,0,4.037188493393479,-1.189400158554251
2603.978518942128,135.39777248493138,2468.5807499540024,0.9431733933396019,25.740822841147796,0.9436746311137743,24.797148210034024,0.9436746311137743,0.8314380754104813,0,0,4.03007147325433,-1.1797750483147125
2604.5035964302397,135.4154384723608,2469.0881436113,0.941446364807806,25.740822842216282,0.9436746311137743,24.79714821110251,0.9436746311137743,0.8313724768806916,0,0,4.030071473324166,-1.1797750484086365
2603.0619714709296,134.39411776998767,2468.667848006539,0.9437617919770669,25.740822841147796,0.9436746311137743,24.797148210034024,0.9436746311137743,0.8341237475623426,0,0,4.03007147325433,-1.1797750483147125
2604.111240276392,135.11001492928767,2469.0012182705646,0.9432120858790334,25.684889931870202,0.9433750280877837,24.74151490378242,0.9433750280877837,0.833346190183978,0,0,4.022987729516522,-1.1702813526549414
2604.0833638509116,135.096550139828,2468.9868084451427,0.943557465184342,25.75484683603739,0.9437495318702719,24.81109730416712,0.9437495318702719,0.8341472034135891,0,0,4.03184759990691,-1.1821689009103005
2603.452969316123,134.87196455140045,2468.5810078054233,0.9431995632968897,25.740822844885948,0.9436746311137743,24.797148213772175,0.9436746311137743,0.8324853889980546,0,0,4.030071473603509,-1.1797750486433118
2604.8527464935746,135.9240315478781,2468.928719783175,0.9418706147028213,25.740822845901363,0.9436746311137743,24.797148214787587,0.9436746311137743,0.83139114246436,0,0,4.030071473673344,-1.179775048732571
2603.7033983313518,135.00638569265172,2468.6970121964164,0.9425085202698789,25.782943935397224,0.9438993333832671,24.839044602013956,0.9438993333832671,0.8307001136834442,0,0,4.035406106549529,-1.186981413635793
2603.1125647503395,134.43026838440827,2468.6822916666665,0.9428578635337708,25.782943935553096,0.9438993333832671,24.839044602169828,0.9438993333832671,0.8335980047782464,0,0,4.0354061066194875,-1.1869814136495163
2602.9726226364355,133.88445798901543,2469.0881586489472,0.9428682535721217,25.7688871887981,0.9438244326267695,24.82506275617133,0.9438244326267695,0.8324839614428299,0,0,4.033625809782761,-1.184571008320122
2602.7697612375455,133.95674575584522,2468.8130203468213,0.9437803827856133,25.782943933895073,0.9438993333832671,24.839044600511805,0.9438993333832671,0.8345560999406074,0,0,4.0354061066194875,-1.1869814135035348
2602.2337496107903,133.56568040709564,2468.668054110762,0.9438736316748071,25.91019704143215,0.9445734401917459,24.965623601240402,0.9445734401917459,0.8339155987329705,0,0,4.051523307326269,-1.2090556090391948
2603.512796374335,134.78706827025482,2468.725724151169,0.9427757408025803,25.74082284735031,0.9436746311137743,24.797148216236533,0.9436746311137743,0.8309003756260869,0,0,4.030071473952686,-1.1797750488599394
2602.7249368861103,133.72358247508174,2469.0013463117075,0.9434642353058822,25.754846838658874,0.9437495318702719,24.811097306788604,0.9437495318702719,0.8336231727039446,0,0,4.031847600326169,-1.182168901140864
2604.205653093863,135.00174865169802,2469.2039100536404,0.9423818117039434,25.78294393849751,0.9438993333832671,24.839044605114243,0.9438993333832671,0.8313336053576558,0,0,4.035406106969281,-1.1869814139087604
2603.634861158288,134.59021933182427,2469.044638813406,0.9424909235892223,25.740822849270508,0.9436746311137743,24.797148218156735,0.9436746311137743,0.8326030714954991,0,0,4.030071474232028,-1.1797750490287333
2602.326617697011,133.8034750620524,2468.523152669271,0.9440289964703695,25.782943943903906,0.9438993333832671,24.839044610520638,0.9438993333832671,0.8353549851102788,0,0,4.035406107319073,-1.1869814143847726
2602.372381348541,133.57405571315599,2468.7983272939487,0.9431657589832418,25.740822854667407,0.9436746311137743,24.79714822355363,0.9436746311137743,0.8336261402137226,0,0,4.030071474581206,-1.1797750495031436
2603.1003630264945,134.24404304614964,2468.8563285495925,0.943573933597778,25.740822857811956,0.9436746311137743,24.79714822669818,0.9436746311137743,0.834298125943165,0,0,4.030071474860549,-1.179775049779563
2604.2329141368036,134.8113016874894,2469.421607418337,0.9431635174022283,25.910197050421445,0.9445734401917459,24.9656236102297,0.9445734401917459,0.8322651360674722,0,0,4.051523308099899,-1.209055609834603
2602.158242045969,133.53381170742753,2468.6244444916215,0.9418108734086414,25.69884877413585,0.9434499288442814,24.75539884529157,0.9434499288442814,0.8330623345922777,0,0,4.024755560062085,-1.1726426041706333
2602.5648392387056,133.83898301055467,2468.725855288298,0.9443781869994053,25.782943948506333,0.9438993333832671,24.839044615123065,0.9438993333832671,0.8362459234571453,0,0,4.035406107668866,-1.186981414789999
2602.924930959508,134.213556897813,2468.711371601492,0.9436393973461437,25.712823852584364,0.943524829600779,24.769299022983585,0.943524829600779,0.8345584875140135,0,0,4.0265254581302425,-1.175011942896521
2602.103635483894,133.53707008085388,2468.5665570687556,0.9437164582260594,25.782943951022045,0.9438993333832671,24.839044617638777,0.9438993333832671,0.833986739779482,0,0,4.035406107668866,-1.1869814150114975
2603.9977518717446,134.83722344688746,2469.1605198072352,0.9432624391725335,25.782943951016442,0.9438993333832671,24.839044617633174,0.9438993333832671,0.8334627385206719,0,0,4.035406107668866,-1.1869814150110045
2603.527311463287,134.2652381952258,2469.2620699232903,0.9413326150664584,25.76888720378338,0.9438244326267695,24.82506277115661,0.9438244326267695,0.8312447185896991,0,0,4.03362581062177,-1.184571009638805
2602.7543724170628,133.53552244711614,2469.2188428795857,0.9433242359293236,25.740822858297456,0.9436746311137743,24.79714822718368,0.9436746311137743,0.8332348193475068,0,0,4.03007147451137,-1.1797750498222404
2603.8328065733976,134.59967820540717,2469.2331215678782,0.9428410323812905,25.7688872028739,0.9438244326267695,24.82506277024713,0.9438244326267695,0.8330568457957084,0,0,4.033625810412018,-1.1845710095587716
2602.291401296422,133.63823473280755,2468.6531748011494,0.943416071516778,25.69884877466455,0.9434499288442814,24.75539884582027,0.9434499288442814,0.8336083193055124,0,0,4.024755559574094,-1.1726426042170344
2603.3434306711392,134.2697975324548,2469.0736252052197,0.9433697046256333,25.698848777489324,0.9434499288442814,24.755398848645044,0.9434499288442814,0.8348749491853852,0,0,4.02475555971352,-1.172642604464949
2602.346510513969,132.91054974431577,2469.4359453726506,0.9434471345639872,25.740822865450852,0.9436746311137743,24.797148234337076,0.9436746311137743,0.8349823629929785,0,0,4.030071474720877,-1.1797750504510542
2602.8168308423915,134.16337845290917,2468.6534485747848,0.9426831706392945,25.712823855939803,0.943524829600779,24.769299026339024,0.943524829600779,0.8338860909553811,0,0,4.026525457781473,-1.1750119431911652
2602.9805908203125,133.41423029139423,2469.5663682135983,0.942885563651134,25.726815204069897,0.9435997303572766,24.78321547371262,0.9435997303572766,0.8325605786059713,0,0,4.028297427701448,-1.1773894108811556
2601.6407678576484,132.7554173262223,2468.8853609389153,0.9435172227527315,25.740822860963497,0.9436746311137743,24.797148229849725,0.9436746311137743,0.8338723123695453,0,0,4.030071474232028,-1.1797750500565969
2601.9856717759285,133.14370603146762,2468.8419737884965,0.9432738402539513,25.69884877567567,0.9434499288442814,24.75539884683139,0.9434499288442814,0.8332985251304544,0,0,4.024755559295242,-1.1726426043057745
2602.9732856197634,133.94305936840996,2469.030229209126,0.9426732021473183,25.712823852356966,0.943524829600779,24.769299022756186,0.943524829600779,0.8322957378384176,0,0,4.026525457153689,-1.1750119428765533
2602.8930615411286,133.29752946936566,2469.595516702403,0.9434810352707645,25.881802559486907,0.9444236386787507,24.937378920808158,0.9444236386787507,0.8353690708256645,0,0,4.047926933433845,-1.2040902153081605
2602.0140672766643,133.30263179281482,2468.7114390497622,0.9432321153178854,25.698848776733357,0.9434499288442814,24.755398847889076,0.9434499288442814,0.8343506686036715,0,0,4.024755559225529,-1.172642604398602
2602.3599024233613,133.38770299717999,2468.9722015823145,0.9438711636048523,25.75484685286952,0.9437495318702719,24.81109732099925,0.9437495318702719,0.8340487042494622,0,0,4.031847600326169,-1.1821689023907092
