train_loss,train_cls_loss,train_reg_loss,train_accuracy,test_loss,test_cls_acc,test_reg_mse,test_accuracy,train_f1,test_f1,train_mae,test_mae,test_r2
2502.6415166440215,338.26263328220534,2164.3788717518682,0.8532472201067911,9.498408065636838,0.8946895363643173,8.60371852927252,0.8946895363643173,0.49651230320730766,0.4710308502633559,0,2.4199223019405247,-0.054534477283237015
1031.990818189538,260.8867201321367,771.1040953484135,0.8941837123733268,9.16974998160044,0.8946895363643173,8.275060445236122,0.8946895363643173,0.47254565930568476,0.4710308502633559,0,2.3845775510220237,-0.014251746081016092
1026.1171096580615,260.6551989126896,765.4619158869205,0.8955353958153889,9.077671381243924,0.8946895363643173,8.182981844879606,0.8946895363643173,0.4727182092460357,0.4710308502633559,0,2.3549034686634585,-0.002965921426766105
1026.4114114512568,259.1149395928867,767.2964742909307,0.8935178901233579,9.19646190863328,0.8949891393903079,8.301472769242972,0.8949891393903079,0.47416262182462665,0.490756796965254,0,2.365793442514771,-0.009135542652564554
1017.1189017917799,259.0855310965275,758.0333700871122,0.8958793296421101,9.274842411281938,0.8949142386338103,8.379928172648128,0.8949142386338103,0.4761345565328347,0.4907780738757902,0,2.3991464187624096,-0.01660342170034501
1021.4728424514549,258.4995978258658,762.9732406173928,0.8955209735487825,9.233497473520675,0.8946895363643173,8.338807937156357,0.8946895363643173,0.47571430494041766,0.48381927653723983,0,2.403061773812417,-0.005527993653344998
1019.4198386150857,257.2000577898993,762.2197832301043,0.8952749566919,9.414183575008414,0.8949142386338103,8.519269336374604,0.8949142386338103,0.4809433226968851,0.4907993188749496,0,2.4396458684807123,-0.031419302242329916
1019.0094626606375,256.78952546050584,762.2199359838513,0.8954262158409094,9.130425189967012,0.8952887424162984,8.235136447550714,0.8952887424162984,0.4788172115706368,0.48381927653723983,0,2.369905135208343,0.0069731438866764694
1016.7796283666638,257.07761278014254,759.7020188483639,0.8944566311343766,9.298495733299879,0.8956632461987866,8.402832487101092,0.8956632461987866,0.48071111528679417,0.4907141471220204,0,2.417230175257745,-0.025653170605243192
1028.8194527004075,256.4878096649612,772.3316366776177,0.8959069260447193,9.367127501013131,0.8958130477117819,8.47131445330135,0.8958130477117819,0.48355683112834763,0.49020550414613634,0,2.426764401173828,-0.021506178104817142
1018.6128285725912,256.5611591891966,762.0516704614612,0.896226450955648,9.186700632313624,0.8957381469552842,8.290962485358339,0.8957381469552842,0.4886989977118821,0.4966206123973114,0,2.387142390369781,0.010037912142627503
1027.5102123315783,255.8082127225572,771.7020009358724,0.8932842561092569,9.234710448109153,0.8964871545202606,8.338223293588893,0.8964871545202606,0.4895076953847774,0.4963855421686747,0,2.3955138980580326,-0.017766946016359197
1030.7501583375793,254.77724860371023,775.9729082411613,0.896611217054856,9.113607775458933,0.897236162085237,8.216371613373695,0.897236162085237,0.4905866783916949,0.5029907686510926,0,2.3701753182112957,-0.004968265079807521
1023.4862140157949,255.1975980012313,768.2886212113975,0.8971646000281316,9.440239103746881,0.897236162085237,8.543002941661644,0.897236162085237,0.4960646607300263,0.5034073989911543,0,2.3969017757864837,-0.04276243362648002
1041.3310755854068,253.91367630336595,787.4174004153929,0.8968416683692222,9.369333705998187,0.8978353681372182,8.47149833786097,0.8978353681372182,0.4976739796385931,0.5033862772270192,0,2.420777529753432,-0.03617355541333134
1022.3472680354464,253.01907080498296,769.3281998565232,0.8974061150751753,9.461078979304107,0.8982098719197064,8.562869107384401,0.8982098719197064,0.5011811902459276,0.5220008705880174,0,2.4271922197082256,-0.032546217439403335
1028.7696223604507,253.71094709202862,775.0586770513784,0.8965745917212085,9.32524591646768,0.8986592764586923,8.426586640008987,0.8986592764586923,0.49825832059611264,0.5157737753814385,0,2.4084095571510487,-0.030680275265361434
1042.8061160764832,252.9383987205616,789.8677162502123,0.8967213776764718,9.357770563705886,0.8986592764586923,8.459111287247193,0.8986592764586923,0.5060838115746836,0.5158154833008788,0,2.4183575226703886,-0.030402566551150034
1030.1089798194776,251.43228934467703,778.676692078079,0.8982235416093143,9.162969515800095,0.8994082840236687,8.263561231776427,0.8994082840236687,0.5056204934474479,0.5219184572081488,0,2.3724064004759415,-0.0045269772813851805
1042.3323733564737,252.37065013940784,789.9617227747821,0.8969920432326948,9.556721871037016,0.8995580855366639,8.657163785500352,0.8995580855366639,0.5035841554931121,0.5157946450503561,0,2.4627469000406563,-0.05669695292361787
