epoch,train_loss,train_cla_loss,train_reg_loss,test_loss,test_cla_loss,test_reg_loss,test_classification_metrics
10,3.029129085705552,0.07376393035739542,2.955365161283822,2.0244182123595835,0.07400471267465036,1.9504134888912672,"{'accuracy': 0.9691884456671251, 'precision': 0.8383233532934131, 'recall': 0.9312638580931264, 'f1': 0.8823529411764706, 'pka_atom_accuracy': 0.9312638580931264, 'confusion_matrix': {'tn': 3103, 'fp': 81, 'fn': 31, 'tp': 420}}"
11,2.9627188153657387,0.07153250030584894,2.8911863158137536,2.1961414752851254,0.0666148376956617,2.1295266418206094,"{'accuracy': 0.9716643741403026, 'precision': 0.8640167364016736, 'recall': 0.9157427937915743, 'f1': 0.8891280947255115, 'pka_atom_accuracy': 0.9157427937915743, 'confusion_matrix': {'tn': 3119, 'fp': 65, 'fn': 38, 'tp': 413}}"
12,2.9340966825547548,0.07252131312285202,2.861575377608123,2.0308035408375167,0.06261012042718835,1.9681934308269746,"{'accuracy': 0.9763411279229711, 'precision': 0.8794178794178794, 'recall': 0.9379157427937915, 'f1': 0.907725321888412, 'pka_atom_accuracy': 0.9379157427937915, 'confusion_matrix': {'tn': 3126, 'fp': 58, 'fn': 28, 'tp': 423}}"
13,2.612290887643698,0.06911416465674908,2.5431767222245045,1.9679486865139524,0.06032456528560915,1.9076241156361726,"{'accuracy': 0.9749656121045392, 'precision': 0.875, 'recall': 0.9312638580931264, 'f1': 0.9022556390977444, 'pka_atom_accuracy': 0.9312638580931264, 'confusion_matrix': {'tn': 3124, 'fp': 60, 'fn': 31, 'tp': 420}}"
14,2.602745042908767,0.06143733771579312,2.5413076987857695,1.94542181196209,0.058422976614904774,1.8869988418007426,"{'accuracy': 0.9757909215955983, 'precision': 0.8789144050104384, 'recall': 0.9334811529933481, 'f1': 0.9053763440860214, 'pka_atom_accuracy': 0.9334811529933481, 'confusion_matrix': {'tn': 3126, 'fp': 58, 'fn': 30, 'tp': 421}}"
15,2.596440565263895,0.06477224978682024,2.5316683181929895,1.885492826029125,0.05980871889722093,1.8256841051367714,"{'accuracy': 0.9766162310866575, 'precision': 0.860236220472441, 'recall': 0.9689578713968958, 'f1': 0.9113660062565172, 'pka_atom_accuracy': 0.9689578713968958, 'confusion_matrix': {'tn': 3113, 'fp': 71, 'fn': 14, 'tp': 437}}"
16,2.4459397194853056,0.0639118516068845,2.382027868779804,1.852721716052724,0.06090275080844807,1.7918189694994895,"{'accuracy': 0.9752407152682255, 'precision': 0.8816067653276956, 'recall': 0.9246119733924612, 'f1': 0.9025974025974025, 'pka_atom_accuracy': 0.9246119733924612, 'confusion_matrix': {'tn': 3128, 'fp': 56, 'fn': 34, 'tp': 417}}"
17,2.5187722533223935,0.06153557651083746,2.457236675143769,1.8413567305090768,0.05791600956008687,1.7834407272279513,"{'accuracy': 0.9755158184319119, 'precision': 0.8663967611336032, 'recall': 0.9490022172949002, 'f1': 0.9058201058201057, 'pka_atom_accuracy': 0.9490022172949002, 'confusion_matrix': {'tn': 3118, 'fp': 66, 'fn': 23, 'tp': 428}}"
18,2.3427113047981734,0.060650222940745055,2.282061087803978,1.8551392830050821,0.05586936900547685,1.7992699098251637,"{'accuracy': 0.9757909215955983, 'precision': 0.869653767820774, 'recall': 0.9467849223946785, 'f1': 0.9065817409766455, 'pka_atom_accuracy': 0.9467849223946785, 'confusion_matrix': {'tn': 3120, 'fp': 64, 'fn': 24, 'tp': 427}}"
19,2.2071273895441204,0.05922496120132534,2.147902424794874,1.8601440308744144,0.05896230231978259,1.80118172087532,"{'accuracy': 0.9746905089408529, 'precision': 0.8685831622176592, 'recall': 0.9379157427937915, 'f1': 0.9019189765458423, 'pka_atom_accuracy': 0.9379157427937915, 'confusion_matrix': {'tn': 3120, 'fp': 64, 'fn': 28, 'tp': 423}}"
20,2.240122434343141,0.05911565456204091,2.1810067764179926,1.9688038076082968,0.0571021133531921,1.9117017146744282,"{'accuracy': 0.9796423658872077, 'precision': 0.8918918918918919, 'recall': 0.9512195121951219, 'f1': 0.9206008583690987, 'pka_atom_accuracy': 0.9512195121951219, 'confusion_matrix': {'tn': 3132, 'fp': 52, 'fn': 22, 'tp': 429}}"
21,2.3577767675931995,0.059400863696437885,2.298375894595782,1.871637768100829,0.05575014835044589,1.8158876253960374,"{'accuracy': 0.9796423658872077, 'precision': 0.8902691511387164, 'recall': 0.9534368070953437, 'f1': 0.9207708779443257, 'pka_atom_accuracy': 0.9534368070953437, 'confusion_matrix': {'tn': 3131, 'fp': 53, 'fn': 21, 'tp': 430}}"
22,2.1678732335348583,0.05883054101676691,2.1090426954273047,1.8093550142792136,0.05513635505580603,1.7542186705541642,"{'accuracy': 0.979092159559835, 'precision': 0.8930817610062893, 'recall': 0.9445676274944568, 'f1': 0.9181034482758621, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3133, 'fp': 51, 'fn': 25, 'tp': 426}}"
23,2.159056616410308,0.05532286798279401,2.103733750469962,1.8145442185410883,0.055387843007283936,1.759156374254919,"{'accuracy': 0.9807427785419532, 'precision': 0.9044585987261147, 'recall': 0.9445676274944568, 'f1': 0.9240780911062907, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3139, 'fp': 45, 'fn': 25, 'tp': 426}}"
24,2.087102608991179,0.059191338139161075,2.0279112695943344,1.7506217817118788,0.05706352869051375,1.6935582557498934,"{'accuracy': 0.9763411279229711, 'precision': 0.8858350951374208, 'recall': 0.9290465631929047, 'f1': 0.9069264069264069, 'pka_atom_accuracy': 0.9290465631929047, 'confusion_matrix': {'tn': 3130, 'fp': 54, 'fn': 32, 'tp': 419}}"
25,2.083154451677452,0.05368922408669685,2.0294652281007464,1.7737123917400794,0.057813143768264616,1.7158992409280058,"{'accuracy': 0.9766162310866575, 'precision': 0.8674698795180723, 'recall': 0.9578713968957872, 'f1': 0.910432033719705, 'pka_atom_accuracy': 0.9578713968957872, 'confusion_matrix': {'tn': 3118, 'fp': 66, 'fn': 19, 'tp': 432}}"
26,2.0692628640454176,0.058805175248241165,2.0104576907461595,1.7385700508103352,0.0575050831364852,1.6810649767955252,"{'accuracy': 0.9766162310866575, 'precision': 0.8734693877551021, 'recall': 0.9490022172949002, 'f1': 0.9096705632306057, 'pka_atom_accuracy': 0.9490022172949002, 'confusion_matrix': {'tn': 3122, 'fp': 62, 'fn': 23, 'tp': 428}}"
27,2.0271971850966124,0.055112323048206235,1.9720848630303935,1.7522084444894632,0.05457540919098337,1.697633036406353,"{'accuracy': 0.979092159559835, 'precision': 0.8980891719745223, 'recall': 0.9379157427937915, 'f1': 0.9175704989154012, 'pka_atom_accuracy': 0.9379157427937915, 'confusion_matrix': {'tn': 3136, 'fp': 48, 'fn': 28, 'tp': 423}}"
28,2.059280585898156,0.057929468050992736,2.0013511251277265,1.7659544998044912,0.054742548059242724,1.7112119466299178,"{'accuracy': 0.9793672627235214, 'precision': 0.9, 'recall': 0.9379157427937915, 'f1': 0.9185667752442996, 'pka_atom_accuracy': 0.9379157427937915, 'confusion_matrix': {'tn': 3137, 'fp': 47, 'fn': 28, 'tp': 423}}"
29,1.9620970755812674,0.05348914228580708,1.9086079333809443,1.7657599662006624,0.05573286267559497,1.71002710682823,"{'accuracy': 0.9793672627235214, 'precision': 0.893305439330544, 'recall': 0.9467849223946785, 'f1': 0.9192680301399355, 'pka_atom_accuracy': 0.9467849223946785, 'confusion_matrix': {'tn': 3133, 'fp': 51, 'fn': 24, 'tp': 427}}"
30,1.882160879933372,0.056657934534682944,1.8255029456313314,1.7405056587065078,0.055722878000045994,1.6847827894036405,"{'accuracy': 0.9774415405777166, 'precision': 0.8819875776397516, 'recall': 0.9445676274944568, 'f1': 0.9122055674518201, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3127, 'fp': 57, 'fn': 25, 'tp': 426}}"
31,2.0116701874465788,0.05458176986485777,1.9570884194156557,1.7607336606571464,0.05504756635408699,1.7056860901780124,"{'accuracy': 0.9782668500687758, 'precision': 0.8858921161825726, 'recall': 0.9467849223946785, 'f1': 0.9153269024651661, 'pka_atom_accuracy': 0.9467849223946785, 'confusion_matrix': {'tn': 3129, 'fp': 55, 'fn': 24, 'tp': 427}}"
32,1.9179097647708776,0.05783551600023273,1.8600742493035103,1.7385833061156002,0.05406539156523541,1.6845179113086,"{'accuracy': 0.9788170563961486, 'precision': 0.8879668049792531, 'recall': 0.9490022172949002, 'f1': 0.9174705251875669, 'pka_atom_accuracy': 0.9490022172949002, 'confusion_matrix': {'tn': 3130, 'fp': 54, 'fn': 23, 'tp': 428}}"
33,1.9684541894575334,0.05568329239230853,1.9127708984135527,1.7372932597237236,0.05360030488812829,1.6836929519428931,"{'accuracy': 0.9796423658872077, 'precision': 0.8985200845665962, 'recall': 0.9423503325942351, 'f1': 0.9199134199134199, 'pka_atom_accuracy': 0.9423503325942351, 'confusion_matrix': {'tn': 3136, 'fp': 48, 'fn': 26, 'tp': 425}}"
34,1.9797721379206226,0.052995254123365115,1.926776879817539,1.7416083597006458,0.05305168830324616,1.688556679097358,"{'accuracy': 0.9801925722145804, 'precision': 0.8989473684210526, 'recall': 0.9467849223946785, 'f1': 0.9222462203023758, 'pka_atom_accuracy': 0.9467849223946785, 'confusion_matrix': {'tn': 3136, 'fp': 48, 'fn': 24, 'tp': 427}}"
35,1.8242582769852551,0.05412451717083381,1.7701337615558128,1.7253721639037882,0.05283259723524788,1.6725395572762565,"{'accuracy': 0.979917469050894, 'precision': 0.8970588235294118, 'recall': 0.9467849223946785, 'f1': 0.9212513484358146, 'pka_atom_accuracy': 0.9467849223946785, 'confusion_matrix': {'tn': 3135, 'fp': 49, 'fn': 24, 'tp': 427}}"
36,1.8475548152256864,0.051652480219441736,1.7959023331526656,1.7404552645309752,0.05261110922523884,1.6878441512630764,"{'accuracy': 0.9804676753782668, 'precision': 0.8991596638655462, 'recall': 0.9490022172949002, 'f1': 0.9234088457389428, 'pka_atom_accuracy': 0.9490022172949002, 'confusion_matrix': {'tn': 3136, 'fp': 48, 'fn': 23, 'tp': 428}}"
37,1.9842701226034962,0.05236335674150491,1.9319067649730854,1.7327215731454102,0.05264141425642034,1.6800801589412113,"{'accuracy': 0.9804676753782668, 'precision': 0.8991596638655462, 'recall': 0.9490022172949002, 'f1': 0.9234088457389428, 'pka_atom_accuracy': 0.9490022172949002, 'confusion_matrix': {'tn': 3136, 'fp': 48, 'fn': 23, 'tp': 428}}"
38,1.8632185707777875,0.05164538892453279,1.811573184984637,1.713004404396373,0.05257858084856273,1.6604258297412842,"{'accuracy': 0.9807427785419532, 'precision': 0.89937106918239, 'recall': 0.9512195121951219, 'f1': 0.9245689655172414, 'pka_atom_accuracy': 0.9512195121951219, 'confusion_matrix': {'tn': 3136, 'fp': 48, 'fn': 22, 'tp': 429}}"
39,1.881732846066001,0.05341481025697653,1.828318036238667,1.7147853800826254,0.053167739980788394,1.6616176492891979,"{'accuracy': 0.9801925722145804, 'precision': 0.8989473684210526, 'recall': 0.9467849223946785, 'f1': 0.9222462203023758, 'pka_atom_accuracy': 0.9467849223946785, 'confusion_matrix': {'tn': 3136, 'fp': 48, 'fn': 24, 'tp': 427}}"
