epoch,train_loss,train_cla_loss,train_reg_loss,test_loss,test_cla_loss,test_reg_loss,test_classification_metrics
25,2.0894801089459722,0.06792589643965537,2.021554213371852,1.8974685784908873,0.05554389628853085,1.8419246806229579,"{'accuracy': 0.9744154057771665, 'precision': 0.8509803921568627, 'recall': 0.9623059866962306, 'f1': 0.9032258064516129, 'pka_atom_accuracy': 0.9623059866962306, 'confusion_matrix': {'tn': 3108, 'fp': 76, 'fn': 17, 'tp': 434}}"
26,2.1876426564507865,0.06663040958802757,2.121012249624812,1.7634182966534924,0.05135708556174076,1.7120612128937458,"{'accuracy': 0.9771664374140303, 'precision': 0.8607843137254902, 'recall': 0.9733924611973392, 'f1': 0.9136316337148803, 'pka_atom_accuracy': 0.9733924611973392, 'confusion_matrix': {'tn': 3113, 'fp': 71, 'fn': 12, 'tp': 439}}"
27,2.1284893376956813,0.0649158871370453,2.0635734476112018,1.7417488430415797,0.052643858076923754,1.6891049868558619,"{'accuracy': 0.9768913342503439, 'precision': 0.8605108055009824, 'recall': 0.9711751662971175, 'f1': 0.9125, 'pka_atom_accuracy': 0.9711751662971175, 'confusion_matrix': {'tn': 3113, 'fp': 71, 'fn': 13, 'tp': 438}}"
28,2.0119460946834136,0.07188028608569323,1.9400658040503453,1.7160395787504967,0.05116185842324292,1.6648777208044263,"{'accuracy': 0.9771664374140303, 'precision': 0.8607843137254902, 'recall': 0.9733924611973392, 'f1': 0.9136316337148803, 'pka_atom_accuracy': 0.9733924611973392, 'confusion_matrix': {'tn': 3113, 'fp': 71, 'fn': 12, 'tp': 439}}"
29,2.15281934019465,0.06649537449496287,2.0863239637604893,1.8054070725903235,0.05205832408560738,1.753348749358338,"{'accuracy': 0.9766162310866575, 'precision': 0.8588235294117647, 'recall': 0.9711751662971175, 'f1': 0.9115504682622267, 'pka_atom_accuracy': 0.9711751662971175, 'confusion_matrix': {'tn': 3112, 'fp': 72, 'fn': 13, 'tp': 438}}"
30,2.0828686603104307,0.0643712672316287,2.0184973888290103,1.7907951043066463,0.05207304576478196,1.7387220606267726,"{'accuracy': 0.9774415405777166, 'precision': 0.8610567514677103, 'recall': 0.975609756097561, 'f1': 0.9147609147609148, 'pka_atom_accuracy': 0.975609756097561, 'confusion_matrix': {'tn': 3113, 'fp': 71, 'fn': 11, 'tp': 440}}"
31,2.095447016513559,0.06681985420557006,2.028627159842386,1.8264241252822537,0.05088829192684341,1.7755358458994328,"{'accuracy': 0.9771664374140303, 'precision': 0.859375, 'recall': 0.975609756097561, 'f1': 0.9138110072689511, 'pka_atom_accuracy': 0.975609756097561, 'confusion_matrix': {'tn': 3112, 'fp': 72, 'fn': 11, 'tp': 440}}"
32,2.0495941362080625,0.06354300865462097,1.9860511290377512,1.7614240035724846,0.0511202980619397,1.7103037048132816,"{'accuracy': 0.9771664374140303, 'precision': 0.8552123552123552, 'recall': 0.9822616407982262, 'f1': 0.9143446852425181, 'pka_atom_accuracy': 0.9822616407982262, 'confusion_matrix': {'tn': 3109, 'fp': 75, 'fn': 8, 'tp': 443}}"
33,1.9758833978579604,0.06663513540848161,1.9092482673102043,1.7853391361240394,0.05159034594546925,1.733748780654179,"{'accuracy': 0.9771664374140303, 'precision': 0.8565891472868217, 'recall': 0.9800443458980045, 'f1': 0.9141675284384694, 'pka_atom_accuracy': 0.9800443458980045, 'confusion_matrix': {'tn': 3110, 'fp': 74, 'fn': 9, 'tp': 442}}"
34,2.014553205802526,0.06427017769744679,1.9502830275076826,1.7443472954916763,0.050212398003317664,1.6941348964880503,"{'accuracy': 0.9774415405777166, 'precision': 0.8596491228070176, 'recall': 0.9778270509977827, 'f1': 0.9149377593360996, 'pka_atom_accuracy': 0.9778270509977827, 'confusion_matrix': {'tn': 3112, 'fp': 72, 'fn': 10, 'tp': 441}}"
35,1.9372522367920375,0.06359322266755836,1.8736590179888304,1.7758266195870325,0.05008578573362493,1.7257408344631626,"{'accuracy': 0.9774415405777166, 'precision': 0.858252427184466, 'recall': 0.9800443458980045, 'f1': 0.9151138716356106, 'pka_atom_accuracy': 0.9800443458980045, 'confusion_matrix': {'tn': 3111, 'fp': 73, 'fn': 9, 'tp': 442}}"
36,1.9395823426377177,0.06686198716162008,1.8727203555813328,1.7287240496957361,0.05115718514568484,1.6775668596474065,"{'accuracy': 0.9766162310866575, 'precision': 0.8546511627906976, 'recall': 0.9778270509977827, 'f1': 0.9120992761116856, 'pka_atom_accuracy': 0.9778270509977827, 'confusion_matrix': {'tn': 3109, 'fp': 75, 'fn': 10, 'tp': 441}}"
37,1.973998833036593,0.06346432932975929,1.9105345066463904,1.7859950957054431,0.0513843659016911,1.734610724601008,"{'accuracy': 0.9768913342503439, 'precision': 0.8590998043052838, 'recall': 0.9733924611973392, 'f1': 0.9126819126819127, 'pka_atom_accuracy': 0.9733924611973392, 'confusion_matrix': {'tn': 3112, 'fp': 72, 'fn': 12, 'tp': 439}}"
38,1.9471040368343409,0.06522407824263801,1.8818799553966605,1.7511576543307565,0.05055936182882883,1.7005982803414947,"{'accuracy': 0.9771664374140303, 'precision': 0.8607843137254902, 'recall': 0.9733924611973392, 'f1': 0.9136316337148803, 'pka_atom_accuracy': 0.9733924611973392, 'confusion_matrix': {'tn': 3113, 'fp': 71, 'fn': 12, 'tp': 439}}"
39,2.0801142406839728,0.06343280952831373,2.016681430386449,1.7760639251791872,0.05111194403217445,1.724951973411896,"{'accuracy': 0.9766162310866575, 'precision': 0.8546511627906976, 'recall': 0.9778270509977827, 'f1': 0.9120992761116856, 'pka_atom_accuracy': 0.9778270509977827, 'confusion_matrix': {'tn': 3109, 'fp': 75, 'fn': 10, 'tp': 441}}"
