epoch,train_loss,train_cla_loss,train_reg_loss,test_loss,test_cla_loss,test_reg_loss,test_classification_metrics
10,3.0297097940726405,0.07593670727099029,2.953773086630211,2.1274411431509384,0.06543896499775358,2.062002183810839,"{'accuracy': 0.971939477303989, 'precision': 0.8496993987975952, 'recall': 0.9401330376940134, 'f1': 0.8926315789473683, 'pka_atom_accuracy': 0.9401330376940134, 'confusion_matrix': {'tn': 3109, 'fp': 75, 'fn': 27, 'tp': 424}}"
11,3.017797201294696,0.07387076956436617,2.943926425332772,2.289563881040902,0.07605186029647498,2.2135120200254,"{'accuracy': 0.9713892709766162, 'precision': 0.8562628336755647, 'recall': 0.9246119733924612, 'f1': 0.8891257995735607, 'pka_atom_accuracy': 0.9246119733924612, 'confusion_matrix': {'tn': 3114, 'fp': 70, 'fn': 34, 'tp': 417}}"
12,2.8937359322927514,0.07213384266112301,2.82160208929999,2.015172180340021,0.06157482470235433,1.9535973574815244,"{'accuracy': 0.9749656121045392, 'precision': 0.871900826446281, 'recall': 0.9356984478935698, 'f1': 0.9026737967914439, 'pka_atom_accuracy': 0.9356984478935698, 'confusion_matrix': {'tn': 3122, 'fp': 62, 'fn': 29, 'tp': 422}}"
13,2.7200880384791777,0.07196281664320026,2.6481252162291944,2.138112256271285,0.062284686410436475,2.0758275689749195,"{'accuracy': 0.9749656121045392, 'precision': 0.8913043478260869, 'recall': 0.9090909090909091, 'f1': 0.9001097694840834, 'pka_atom_accuracy': 0.9090909090909091, 'confusion_matrix': {'tn': 3134, 'fp': 50, 'fn': 41, 'tp': 410}}"
14,2.539828628873297,0.06764850338607475,2.472180131228904,2.1554760645654527,0.05862780196689731,2.0968482676870557,"{'accuracy': 0.9738651994497937, 'precision': 0.8531746031746031, 'recall': 0.9534368070953437, 'f1': 0.9005235602094241, 'pka_atom_accuracy': 0.9534368070953437, 'confusion_matrix': {'tn': 3110, 'fp': 74, 'fn': 21, 'tp': 430}}"
15,2.5981387556467372,0.06474274817284381,2.533396007572795,2.061331278443816,0.058427422912096356,2.0029038590055483,"{'accuracy': 0.9766162310866575, 'precision': 0.8734693877551021, 'recall': 0.9490022172949002, 'f1': 0.9096705632306057, 'pka_atom_accuracy': 0.9490022172949002, 'confusion_matrix': {'tn': 3122, 'fp': 62, 'fn': 23, 'tp': 428}}"
16,2.5807004350880502,0.06258438293207079,2.51811605126029,2.098668700120579,0.058581061628555926,2.0400876386219853,"{'accuracy': 0.9757909215955983, 'precision': 0.8666666666666667, 'recall': 0.9512195121951219, 'f1': 0.9069767441860465, 'pka_atom_accuracy': 0.9512195121951219, 'confusion_matrix': {'tn': 3118, 'fp': 66, 'fn': 22, 'tp': 429}}"
17,2.476867272428813,0.06257045875670912,2.414296814824678,1.8576234906397973,0.05884681115501518,1.7987766824954605,"{'accuracy': 0.9749656121045392, 'precision': 0.8643724696356275, 'recall': 0.9467849223946785, 'f1': 0.9037037037037036, 'pka_atom_accuracy': 0.9467849223946785, 'confusion_matrix': {'tn': 3117, 'fp': 67, 'fn': 24, 'tp': 427}}"
18,2.35599258071465,0.06113174760958896,2.2948608371501638,1.8526896151736616,0.05692116913763388,1.795768444613578,"{'accuracy': 0.9766162310866575, 'precision': 0.884453781512605, 'recall': 0.9334811529933481, 'f1': 0.9083063646170441, 'pka_atom_accuracy': 0.9334811529933481, 'confusion_matrix': {'tn': 3129, 'fp': 55, 'fn': 30, 'tp': 421}}"
19,2.4815069407855086,0.06128377830350112,2.42022315867761,1.9603305861637093,0.055619220637098225,1.9047113770517754,"{'accuracy': 0.9768913342503439, 'precision': 0.8783505154639175, 'recall': 0.9445676274944568, 'f1': 0.9102564102564102, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3125, 'fp': 59, 'fn': 25, 'tp': 426}}"
20,2.4923858903824887,0.05677122038975257,2.4356146720622394,1.8623909751603158,0.055809148184964026,1.8065818311285389,"{'accuracy': 0.977716643741403, 'precision': 0.8790983606557377, 'recall': 0.9512195121951219, 'f1': 0.9137380191693291, 'pka_atom_accuracy': 0.9512195121951219, 'confusion_matrix': {'tn': 3125, 'fp': 59, 'fn': 22, 'tp': 429}}"
21,2.2819030445672768,0.059728915782636144,2.2221741313773826,1.9830144226043693,0.055504436259342135,1.927510001067656,"{'accuracy': 0.9757909215955983, 'precision': 0.8789144050104384, 'recall': 0.9334811529933481, 'f1': 0.9053763440860214, 'pka_atom_accuracy': 0.9334811529933481, 'confusion_matrix': {'tn': 3126, 'fp': 58, 'fn': 30, 'tp': 421}}"
22,2.1685159771564444,0.060325392669016466,2.10819058338209,1.806923106656785,0.05448152605518473,1.7524415905222193,"{'accuracy': 0.9801925722145804, 'precision': 0.9092872570194385, 'recall': 0.9334811529933481, 'f1': 0.9212253829321663, 'pka_atom_accuracy': 0.9334811529933481, 'confusion_matrix': {'tn': 3142, 'fp': 42, 'fn': 30, 'tp': 421}}"
23,2.2444815209111155,0.058574817719405155,2.185906697708162,1.895517378633689,0.057150021608485174,1.8383673500047413,"{'accuracy': 0.9763411279229711, 'precision': 0.8762886597938144, 'recall': 0.9423503325942351, 'f1': 0.9081196581196581, 'pka_atom_accuracy': 0.9423503325942351, 'confusion_matrix': {'tn': 3124, 'fp': 60, 'fn': 26, 'tp': 425}}"
24,2.1950917111381814,0.05753864118191693,2.137553073153118,1.871001505046221,0.055354457091944725,1.8156470530644149,"{'accuracy': 0.9768913342503439, 'precision': 0.8830897703549061, 'recall': 0.9379157427937915, 'f1': 0.9096774193548387, 'pka_atom_accuracy': 0.9379157427937915, 'confusion_matrix': {'tn': 3128, 'fp': 56, 'fn': 28, 'tp': 423}}"
25,2.1758630149821623,0.059453142010514624,2.1164098842062646,1.800858962890838,0.05590287365874301,1.7449560786887166,"{'accuracy': 0.9774415405777166, 'precision': 0.8900634249471459, 'recall': 0.9334811529933481, 'f1': 0.9112554112554112, 'pka_atom_accuracy': 0.9334811529933481, 'confusion_matrix': {'tn': 3132, 'fp': 52, 'fn': 30, 'tp': 421}}"
26,2.1086174977525776,0.0618171416133264,2.046800357908124,1.8948170637586779,0.054475757408569615,1.8403413096202745,"{'accuracy': 0.9779917469050894, 'precision': 0.8905263157894737, 'recall': 0.9379157427937915, 'f1': 0.9136069114470843, 'pka_atom_accuracy': 0.9379157427937915, 'confusion_matrix': {'tn': 3132, 'fp': 52, 'fn': 28, 'tp': 423}}"
27,2.2363446573138765,0.058019013763919054,2.1783256441912298,1.8492872339717648,0.053588301891583943,1.7956989398802246,"{'accuracy': 0.977716643741403, 'precision': 0.8838174273858921, 'recall': 0.9445676274944568, 'f1': 0.9131832797427653, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3128, 'fp': 56, 'fn': 25, 'tp': 426}}"
28,2.0417988917843606,0.0567288823960465,1.985070010751745,1.9230598710788371,0.05323734028825672,1.86982253442353,"{'accuracy': 0.9779917469050894, 'precision': 0.8905263157894737, 'recall': 0.9379157427937915, 'f1': 0.9136069114470843, 'pka_atom_accuracy': 0.9379157427937915, 'confusion_matrix': {'tn': 3132, 'fp': 52, 'fn': 28, 'tp': 423}}"
29,2.0454495340026013,0.0562914876206437,1.9891580514809388,1.8264406703182254,0.05390279203267927,1.7725378745152358,"{'accuracy': 0.977716643741403, 'precision': 0.8854166666666666, 'recall': 0.9423503325942351, 'f1': 0.9129967776584318, 'pka_atom_accuracy': 0.9423503325942351, 'confusion_matrix': {'tn': 3129, 'fp': 55, 'fn': 26, 'tp': 425}}"
30,2.055068841816031,0.056217320438010455,1.9988515203157824,1.8316233211725605,0.053429070397146804,1.7781942609367638,"{'accuracy': 0.9785419532324622, 'precision': 0.8926315789473684, 'recall': 0.9401330376940134, 'f1': 0.9157667386609071, 'pka_atom_accuracy': 0.9401330376940134, 'confusion_matrix': {'tn': 3133, 'fp': 51, 'fn': 27, 'tp': 424}}"
31,2.085325807248812,0.056129869522097475,2.0291959397931505,1.8879350228378473,0.05359995281966138,1.8343350734161972,"{'accuracy': 0.9768913342503439, 'precision': 0.8799171842650103, 'recall': 0.9423503325942351, 'f1': 0.9100642398286939, 'pka_atom_accuracy': 0.9423503325942351, 'confusion_matrix': {'tn': 3126, 'fp': 58, 'fn': 26, 'tp': 425}}"
32,1.9615011004785048,0.05584090724086093,1.9056601919040828,1.8051266914038961,0.05271833842589195,1.7524083425098016,"{'accuracy': 0.9785419532324622, 'precision': 0.8942917547568711, 'recall': 0.9379157427937915, 'f1': 0.9155844155844156, 'pka_atom_accuracy': 0.9379157427937915, 'confusion_matrix': {'tn': 3134, 'fp': 50, 'fn': 28, 'tp': 423}}"
33,2.093907158370535,0.0539462372876017,2.039960921730875,1.8314938349549401,0.05181705769824312,1.7796767877801751,"{'accuracy': 0.9788170563961486, 'precision': 0.8928571428571429, 'recall': 0.9423503325942351, 'f1': 0.9169363538295577, 'pka_atom_accuracy': 0.9423503325942351, 'confusion_matrix': {'tn': 3133, 'fp': 51, 'fn': 26, 'tp': 425}}"
34,1.9831036068682042,0.05193110385438608,1.9311725051162834,1.8326633332150384,0.052226113824030675,1.780437205713755,"{'accuracy': 0.9796423658872077, 'precision': 0.8935281837160751, 'recall': 0.9490022172949002, 'f1': 0.9204301075268817, 'pka_atom_accuracy': 0.9490022172949002, 'confusion_matrix': {'tn': 3133, 'fp': 51, 'fn': 23, 'tp': 428}}"
35,1.958207478052636,0.052105592951152795,1.9061018819527458,1.8375039088201828,0.05299191217074703,1.784512000193248,"{'accuracy': 0.979092159559835, 'precision': 0.8881987577639752, 'recall': 0.9512195121951219, 'f1': 0.9186295503211991, 'pka_atom_accuracy': 0.9512195121951219, 'confusion_matrix': {'tn': 3130, 'fp': 54, 'fn': 22, 'tp': 429}}"
36,2.037278559763604,0.05557967615658687,1.9816988785453047,1.8368070923576458,0.05331080066837365,1.7834962803746421,"{'accuracy': 0.977716643741403, 'precision': 0.8806584362139918, 'recall': 0.9490022172949002, 'f1': 0.9135538954108858, 'pka_atom_accuracy': 0.9490022172949002, 'confusion_matrix': {'tn': 3126, 'fp': 58, 'fn': 23, 'tp': 428}}"
37,2.0249454407578433,0.05500063086159064,1.969944819461026,1.8179246672244964,0.05216504460231726,1.7657596219717955,"{'accuracy': 0.979092159559835, 'precision': 0.8930817610062893, 'recall': 0.9445676274944568, 'f1': 0.9181034482758621, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3133, 'fp': 51, 'fn': 25, 'tp': 426}}"
38,2.1103080386953326,0.05658091268631063,2.0537271300516746,1.8342294181272893,0.0520314312863992,1.782197995868168,"{'accuracy': 0.9788170563961486, 'precision': 0.891213389121339, 'recall': 0.9445676274944568, 'f1': 0.9171151776103338, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3132, 'fp': 52, 'fn': 25, 'tp': 426}}"
39,2.032236672285321,0.05361627589795491,1.9786203982567212,1.8481266929932223,0.05237733180311169,1.7957493582162811,"{'accuracy': 0.9779917469050894, 'precision': 0.8872651356993737, 'recall': 0.9423503325942351, 'f1': 0.9139784946236559, 'pka_atom_accuracy': 0.9423503325942351, 'confusion_matrix': {'tn': 3130, 'fp': 54, 'fn': 26, 'tp': 425}}"
40,1.937131561876492,0.054446297535564854,1.882685263626164,1.8301075459035223,0.0521675351294867,1.7779400081064232,"{'accuracy': 0.9782668500687758, 'precision': 0.8875, 'recall': 0.9445676274944568, 'f1': 0.9151450053705692, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3130, 'fp': 54, 'fn': 25, 'tp': 426}}"
41,1.909586732938638,0.05282710194447259,1.8567596339291679,1.8278456462242625,0.05214630526597151,1.7756993342599336,"{'accuracy': 0.9788170563961486, 'precision': 0.891213389121339, 'recall': 0.9445676274944568, 'f1': 0.9171151776103338, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3132, 'fp': 52, 'fn': 25, 'tp': 426}}"
42,1.915228753741113,0.05561267578640156,1.859616080132214,1.816046206189368,0.05155373976681878,1.7644924558850894,"{'accuracy': 0.979092159559835, 'precision': 0.8930817610062893, 'recall': 0.9445676274944568, 'f1': 0.9181034482758621, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3133, 'fp': 51, 'fn': 25, 'tp': 426}}"
43,2.0544016535305247,0.05305972936649588,2.0013419275975104,1.8211136071497718,0.05162914969666566,1.7694844701968102,"{'accuracy': 0.979092159559835, 'precision': 0.8930817610062893, 'recall': 0.9445676274944568, 'f1': 0.9181034482758621, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3133, 'fp': 51, 'fn': 25, 'tp': 426}}"
44,1.867976869073975,0.05452021584883711,1.8134566506519767,1.8083552468814383,0.051339201828870584,1.7570160421985734,"{'accuracy': 0.979092159559835, 'precision': 0.8930817610062893, 'recall': 0.9445676274944568, 'f1': 0.9181034482758621, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3133, 'fp': 51, 'fn': 25, 'tp': 426}}"
45,1.9760306963813163,0.056206285926374715,1.9198244060745642,1.8198938611701545,0.051144382502122845,1.7687494826485777,"{'accuracy': 0.979092159559835, 'precision': 0.8930817610062893, 'recall': 0.9445676274944568, 'f1': 0.9181034482758621, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3133, 'fp': 51, 'fn': 25, 'tp': 426}}"
46,1.8814684027470836,0.05390541528715396,1.8275629912880311,1.8184703285074757,0.05103017330442689,1.7674401469017273,"{'accuracy': 0.979917469050894, 'precision': 0.895397489539749, 'recall': 0.9490022172949002, 'f1': 0.9214208826695371, 'pka_atom_accuracy': 0.9490022172949002, 'confusion_matrix': {'tn': 3134, 'fp': 50, 'fn': 23, 'tp': 428}}"
47,1.9698953852542067,0.055374778738061424,1.9145206073559988,1.8102338842425578,0.05147564578456057,1.7587582399815502,"{'accuracy': 0.979917469050894, 'precision': 0.895397489539749, 'recall': 0.9490022172949002, 'f1': 0.9214208826695371, 'pka_atom_accuracy': 0.9490022172949002, 'confusion_matrix': {'tn': 3134, 'fp': 50, 'fn': 23, 'tp': 428}}"
48,2.016075620020301,0.05365889698927354,1.9624167207182035,1.811481869272382,0.051492696343261944,1.759989183527421,"{'accuracy': 0.9793672627235214, 'precision': 0.8949579831932774, 'recall': 0.9445676274944568, 'f1': 0.919093851132686, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3134, 'fp': 50, 'fn': 25, 'tp': 426}}"
49,1.8156223710408779,0.05311137091464401,1.7625110018650267,1.8102396099442448,0.051504552680093345,1.7587350463153015,"{'accuracy': 0.9793672627235214, 'precision': 0.8949579831932774, 'recall': 0.9445676274944568, 'f1': 0.919093851132686, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3134, 'fp': 50, 'fn': 25, 'tp': 426}}"
50,1.9025023480711423,0.05367027955505162,1.8488320670671048,1.80441824227151,0.05148539042371584,1.7529328565891664,"{'accuracy': 0.9796423658872077, 'precision': 0.8968421052631579, 'recall': 0.9445676274944568, 'f1': 0.920086393088553, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3135, 'fp': 49, 'fn': 25, 'tp': 426}}"
51,1.9628494733961441,0.05419561279093484,1.9086538614017183,1.8038165771657404,0.051426493879777956,1.7523900888467496,"{'accuracy': 0.9796423658872077, 'precision': 0.8968421052631579, 'recall': 0.9445676274944568, 'f1': 0.920086393088553, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3135, 'fp': 49, 'fn': 25, 'tp': 426}}"
52,1.99815849668714,0.05306134053123268,1.9450971514052735,1.8074674706870462,0.051524084314033686,1.7559434020726286,"{'accuracy': 0.9796423658872077, 'precision': 0.8968421052631579, 'recall': 0.9445676274944568, 'f1': 0.920086393088553, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3135, 'fp': 49, 'fn': 25, 'tp': 426}}"
53,1.8568420169107653,0.05451082782292222,1.8023311774207935,1.8059644895553508,0.051181943317443704,1.7547825481154706,"{'accuracy': 0.9796423658872077, 'precision': 0.8968421052631579, 'recall': 0.9445676274944568, 'f1': 0.920086393088553, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3135, 'fp': 49, 'fn': 25, 'tp': 426}}"
54,1.9390609854309375,0.05338189709465944,1.885679092251953,1.8090984081767356,0.051183011891890916,1.7579154008351145,"{'accuracy': 0.9796423658872077, 'precision': 0.8968421052631579, 'recall': 0.9445676274944568, 'f1': 0.920086393088553, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3135, 'fp': 49, 'fn': 25, 'tp': 426}}"
55,1.9458983420218676,0.05460978592957089,1.891288553760429,1.8121041428399187,0.05123606580062513,1.7608680884153551,"{'accuracy': 0.9796423658872077, 'precision': 0.8968421052631579, 'recall': 0.9445676274944568, 'f1': 0.920086393088553, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3135, 'fp': 49, 'fn': 25, 'tp': 426}}"
56,1.910582069540832,0.05254640695226611,1.8580356573969394,1.8093134382201677,0.05128650300038819,1.758026936917548,"{'accuracy': 0.9796423658872077, 'precision': 0.8968421052631579, 'recall': 0.9445676274944568, 'f1': 0.920086393088553, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3135, 'fp': 49, 'fn': 25, 'tp': 426}}"
57,1.8186264880287355,0.05390745672097256,1.7647190327446576,1.8112207830253921,0.05133719372090344,1.7598835785311064,"{'accuracy': 0.9796423658872077, 'precision': 0.8968421052631579, 'recall': 0.9445676274944568, 'f1': 0.920086393088553, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3135, 'fp': 49, 'fn': 25, 'tp': 426}}"
58,1.9833086149974253,0.05297321444475408,1.930335394652007,1.8125713804827737,0.051389514661097375,1.7611818516406483,"{'accuracy': 0.9796423658872077, 'precision': 0.8968421052631579, 'recall': 0.9445676274944568, 'f1': 0.920086393088553, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3135, 'fp': 49, 'fn': 25, 'tp': 426}}"
59,1.8402042442763276,0.05197000430978357,1.78823424697055,1.8135733176526656,0.05146157216401675,1.762111749167134,"{'accuracy': 0.9796423658872077, 'precision': 0.8968421052631579, 'recall': 0.9445676274944568, 'f1': 0.920086393088553, 'pka_atom_accuracy': 0.9445676274944568, 'confusion_matrix': {'tn': 3135, 'fp': 49, 'fn': 25, 'tp': 426}}"
